label	text
娱乐	实录：吴刚白静马苏聊《铁人》 讲述拍摄艰辛
娱乐	实录：吴奇隆张之亮聊《车票》 分享与家人感情
娱乐	独家奉献：戛纳之树上的六十二片金棕榈叶(图)
娱乐	金范为元斌新片造势 李民浩打排球展活力(图)
娱乐	尔冬升谈香港电影：没有“香港制造”了(图)
娱乐	《夜店》海报曝光 网友戏称很“黄”很强大(图)
娱乐	全智贤因拍戏爱上运动 称拍打戏苦不堪言(图)
娱乐	从《巴德尔和迈因霍夫》看恐怖组织红军旅兴衰
娱乐	实录：光线影业发布09战略 力推八部大片(组图)
娱乐	香港票房(6.8-6.14)：《星际迷航》扭转迷局
娱乐	元彬出任韩国第八届MJSEN短片电影节评委(图)
娱乐	王宝强密会导演高群书 有望演《四大名捕》(图)
娱乐	实录：乔任梁聊《夜店》 首次触电演牙套宅男
娱乐	韩国电影教父林权泽：真想烧掉前50部作品(图)
娱乐	经典动作片《十三刺客》重拍 讲述惊险暗杀(图)
娱乐	香港票房综述(0720-0726)：《哈利波特6》连庄
娱乐	《不能没有你》台湾首映 周渝民赵又廷捧场(图)
娱乐	实录：《爱有来生》主创专访 段奕宏曝女友身份
娱乐	日本票房：暑期战平静结束 《博物馆》再夺冠
娱乐	香港票房(0824-0830)：《豚鼠特攻队》上位
娱乐	策划：献礼片大阅兵海军方阵-水面舰艇《秋喜》
娱乐	《建国大业》：一场中国电影界的百团大战
娱乐	裴勇俊崔智友多年后再到日本 粉丝疯狂裴帅落泪
娱乐	好莱坞快报：《新月》不惧票房 歌王遗作起风波
娱乐	大钟奖预测：《国家代表》气势足 影后之争索然
娱乐	20多部电影角逐09贺岁档 拼票房宣传噱头多
娱乐	南方周末：在大唐的村子里，活着(组图)
娱乐	北美票房综述：《暮光之城2：新月》破纪录登顶
娱乐	青龙奖预测：青睐主旋律 《国家代表》可望争顶
娱乐	实录：《孔子》官网启动 周润发演孔子文武双全
娱乐	伍兹和情妇秘密电邮曝光 婚姻复合可能性很低
娱乐	香港票房(2009.12.17)：《阿凡达》狂收368万
娱乐	《孔子》吉祥物曝光贺岁 保佑学生考试PASS(图)
娱乐	实录：《锦衣卫》主创做客 吴尊秀搞笑台词(图)
娱乐	实录：蒋雯丽转行当导演 电影新作追忆童年故事
娱乐	新浪潮论坛香港开讲 三导演剑指爱情片病根
娱乐	陈嘉上刘伟强新浪论剑 中国功夫如何对抗好莱坞
娱乐	《火龙对决》登场 盘点警匪电影之“野兽派”
娱乐	香港电影票房综述(4月1日)：《诸神之战》封神
娱乐	《诸神之战》被批“强行3D” 特技口碑不理想
娱乐	实录：钮承泽做客聊《艋�》 希望影片内地上映
娱乐	章家瑞《迷城》走红高校 被聘影视学院客座教授
娱乐	王小帅做客新浪谈父子情 王天冉斩获音乐大奖
娱乐	盘点：翻拍经典作品蔚然成风 成也翻拍败也翻拍
娱乐	《长江七号》热映 看喜剧之王的动漫人生
娱乐	圣地亚哥动漫展大幕将开 23部影视剧先睹为快
娱乐	韩版《英雄本色》预告曝光 宋承宪变棒棒糖发哥
娱乐	南方人物周刊聚焦香港配角：其实我是一个演员
娱乐	张艺谋详说“山楂树”：好坏评论都不在意(图)
娱乐	活动：24日“2010韩国电影展”免费观影抢票
娱乐	韩智慧郑俊浩将主持第15届釜山电影节开幕式
娱乐	《精武风云》六大穿帮镜头曝光(组图)
娱乐	实录：张艺谋做客《面对面》 我不是一个思想者
娱乐	专访陈凯歌谈心路：从程蝶衣的不忍到程婴的忍
娱乐	独家对话冯小刚：多个观众挺难少点观众挺容易
娱乐	博纳影业登陆纳斯达克创纪录 于冬热泪盈眶(图)
娱乐	南方人物周刊：姜文 站着并且把钱挣了(附图)
娱乐	三部超级大片轮番献艺 众勇敢小片无奈打底(图)
娱乐	实录：黄奕赵崇基做客 《一路有你》温情贺岁
娱乐	姜文专访：不会演戏的编剧不是好导演
娱乐	组图：历届金球奖惊喜和遗憾回顾
娱乐	北美票房排行榜：周杰伦《青蜂侠》夺冠(图)
娱乐	道格拉斯携妻甜蜜亮相 泽塔琼斯戴闪亮钻戒(图)
娱乐	精品购物指南：2011翻拍之春抑或榨干之冬(图)
娱乐	周润发葛优争夺亚洲影帝 周冬雨入围新人奖(图)
娱乐	南方周末：2010年度遗漏 与票房无关的电影(图)
娱乐	组图：历届奥斯卡回顾之分手魔咒
娱乐	第83届奥斯卡颁奖典礼流程全曝光(图)
娱乐	奥斯卡的艰难决定：十大富有争议的最佳影片
娱乐	实录：《幸存日》主创做客 主演为求真实吃煤渣
娱乐	《单身男女》实战手册：泡Miss八大秘笈(组图)
娱乐	孙红雷专访：没当过孙子 非常红而且不怕雷
娱乐	幸福五一电影篇：《倩女》怀旧《B+侦探》悬疑
娱乐	策划：《速度与激情》的10年狂飙
娱乐	奥特曼电影版13日上映 打斗场面致敬李小龙
娱乐	策划：帮你决定最适合你的好莱坞暑期档影片
娱乐	《变3》衍生品强势吸金 国内动漫产业差距大
娱乐	国产动画电影迎来爆发季 给力不再是传说(图)
娱乐	《摩尔庄园冰世纪》走进西单 营造冰雪王国(图)
娱乐	策划：通过电影看世界 《赛车2》邀你游全球
娱乐	策划：从《画壁》看港片中的“奇门遁甲”(图)
娱乐	组图：《羞耻》法斯宾德获威尼斯最佳男演员奖
娱乐	策划：陈嘉上光影史记 香港影坛的文人导演
娱乐	策划：孙俪解读新片爱情 婚前看画壁婚后看画皮
娱乐	国产惊悚片被指不够吓人 4导演回应质疑(图)
娱乐	焦雄屏剖析华语电影乱象 变形的时代别妄谈大师
娱乐	实录：《树先生》做客 王宝强赞角色可遇不可求
娱乐	实录：文章白百何做客聊新片《失恋33天》
娱乐	郭富城出演《白银帝国》 为演角色不惜剃光头
娱乐	郝蕾出演《白银帝国》与郭富城扮青梅竹马恋人
娱乐	视频：宋祖德声称要变性 欲请章子怡为自己主刀
娱乐	独家组图：《刺马》神秘外景地曝光 金城武现身
娱乐	5日13时直播郭富城古装新片《白银帝国》发布会
娱乐	林兆华巨资制作《刺客》引争议 用谭盾只为艺术
娱乐	独家组图：《梅兰芳》开机 陈凯歌陈红携子亮相
娱乐	周星驰获邀出演李小龙美国成名作《青蜂侠》
娱乐	李小龙名作《青蜂侠》拍电影 周星驰榜上有名
娱乐	香港票房综述：《变形金刚》无悬念夺冠(图)
娱乐	言承旭吴尊将合拍《篮球火》 快手导演掌舵(图)
娱乐	香港周末票房综述：《发胶》票房大爆发(组图)
娱乐	“北京放映”隆重举行 中国电影走向世界(组图)
娱乐	香港票房综述：《色，戒》连庄戒色不戒票房
娱乐	《海角七号》开拍 中孝介分饰两角温柔加分(图)
娱乐	梁朝伟《一代宗师》迟迟不拍 传公司改用甄子丹
娱乐	咏春拳成热门题材 甄子丹梁朝伟抢拍《叶问传》
娱乐	蔡依林出演《女人不坏》 自曝小学已是万人迷
娱乐	香港票房综述：《兄弟之生死同盟》夺冠(组图)
娱乐	周星驰新片《跳出去》 冯德伦执导陈冠希主演
娱乐	周迅裸可替头不可剃 广告在身痛舍《拉贝》(图)
娱乐	《约翰-拉贝》再次换角 唐一菲顶替周迅演歌女
娱乐	《约翰-拉贝》再次换角 新人唐一菲出演女二号
娱乐	唐一菲顶替周迅出演《拉贝》进军国际市场(图)
娱乐	唐一菲入主《约翰拉贝》 不俗唱功征服导演(图)
娱乐	组图：《赤壁》收官大战 佟大为赵薇生离死别
娱乐	香港票房综述：杜琪峰《神探》发威登顶(组图)
娱乐	香港票房：《神探》蝉联冠军 有望突破千万(图)
娱乐	《消失的村庄》开机 唐一菲“拉贝歌女”变村姑
娱乐	香港电影票房综述：“异形”微弱优势连庄(图)
娱乐	徐克《女人不坏》启动 周迅桂纶镁张雨琦被改造
娱乐	港片《保持通话》热拍 张家辉龚蓓�演夫妻(图)
娱乐	《女人不坏》主创互吐槽 女主角称徐克最坏(图)
娱乐	《女人不坏》张雨绮出尽风头 否认抢冯德伦(图)
娱乐	香港周末票房综述：《美国黑帮》勉强夺冠(图)
娱乐	陈木胜新片翻拍《一线生机》 大S古天乐出演
娱乐	香港票房综述：《苜蓿地》的营销式胜利(附图)
娱乐	动作片《武术》北京热拍 洪金宝弃武从文(组图)
娱乐	探班《约翰-拉贝》剧组 张静初冒雪拍夜戏(图)
娱乐	《天堂口》当选铁象奖年度“最失望电影”(图)
娱乐	张雨绮出席爱心活动 未闻《跳出去》要重拍(图)
娱乐	军事专家指导《南京！南京！》战争戏拍摄(图)
娱乐	陈冠希《跳出去》戏份被删 张雨绮称不知情(图)
娱乐	香港票房综述：《长江七号》再起风云(图)
娱乐	香港周末票房综述：《魔法奇缘》成就冠军(图)
娱乐	陈冠希《跳出去》戏份是否被删等周星驰决定
娱乐	甄子丹新片《叶问》启动 天王嫂熊黛林演女主角
娱乐	《南京！南京》剧组布景拍摄 天津再现旧南京
娱乐	电影《高兴》笑中带泪 贾平凹放手由阿甘改编
娱乐	陈嘉上甄子丹要合作《陈真》 呼吁内地电影分级
娱乐	焦雄屏续任金马奖主席 11月29日举行颁奖礼(图)
娱乐	《女人不坏》探班 徐克的爱情喜剧玩特效(组图)
娱乐	《南京南京》长春赶拍逢瑞雪 导演陆川抢拍雪景
娱乐	百花奖公布《功夫之王》成龙李连杰李冰冰入围
娱乐	《功夫之王》三主演联手进百花 上演双龙戏珠
娱乐	第十七届金鸡百花电影节中国电影论坛征文启事
娱乐	《家有喜事2009》将开机 古天乐接棒张国荣(图)
娱乐	新《家有喜事》将开拍 黄百鸣力邀冯巩郭德纲
娱乐	王家卫终结《东邪西毒》 戛纳破例请主创走红毯
娱乐	余男出任金鸡百花代言人 回家乡为电影节出力
娱乐	余男成金鸡百花城市代言人 回家乡为电影节出力
娱乐	北美票房综述：《代孕妈妈》挤走《功夫之王》
娱乐	范伟享受演小人物：赵本山是猴我是蔫虎(附图)
娱乐	徐小明再出击执导电影 成龙任史上最贵客串明星
娱乐	《南京南京》拍摄近尾声 秦岚感言角色沉重(图)
娱乐	甄子丹《叶问》造型曝光 拍片差点瞎掉眼(图)
娱乐	CCTV-6全力打造电影人迎奥运大型文艺晚会(图)
娱乐	《夺标》戛纳揭秘 徐小明赞张卫健飞身有术(图)
娱乐	众星捧场电影之歌 唱响信阳演唱会11日首播(图)
娱乐	梅兰芳之子梅葆琛逝世 遗憾没等到影片上映(图)
娱乐	成龙将飞抵戛纳宣传影片《武术之少年行》(图)
娱乐	电影界献爱心 百位电影明星迎奥运齐赈灾(图)
娱乐	导演徐小明率《夺标》剧组为遇难同胞默哀(图)
娱乐	谢霆锋忙拍戏两地飞 谈造人自称有心无力(图)
娱乐	洪金宝电影记者会上扬言想扇莎朗-斯通耳光(图)
娱乐	张静初新片首演职业女性 称谢霆锋未受传闻影响
娱乐	CCTV6首映特别行动：走近北川最可爱的老师(图)
娱乐	CCTV6首映：北川男生都是北川女生的骄傲(图)
娱乐	6日14点田华卢奇邵兵叶宇聊北川感动故事(图)
娱乐	CCTV6首映抗震救灾特别行动6日2127播出(图)
娱乐	刘烨披露《南京！南京！》剧情 不适应好莱坞
娱乐	吴天明将导新电影 为培养好编剧不遗余力(附图)
娱乐	《南京！南京！》即将杀青 刘烨坦言没拍够(图)
娱乐	成龙“笑话”说余波未平 出席金马奖遭抵制(图)
娱乐	王家卫不满抄袭片名 甄子丹新片改名《叶问》
娱乐	吴彦祖新片演自己 和袁泉上演《如梦》爱情(图)
娱乐	《如梦》如幻沪上卖关子 吴彦祖与袁泉银幕共舞
娱乐	《如梦》感动吴彦祖 主动请缨又演又监制(附图)
娱乐	金马奖主席焦雄屏：电影节评奖没有绝对的公平
娱乐	冯小刚密谋《非诚勿扰》 七月开拍贺岁档期上映
娱乐	柳云龙进军大银幕 将“谍战”进行到底(组图)
娱乐	2007暑期档打败贺岁档 观影人数成重要数据(图)
娱乐	管桦夫人亲述往事 《小英雄雨来》成就爱情(图)
娱乐	郭富城拍《风云2》生意外 与唐嫣堕马受伤(图)
娱乐	《木乃伊3》发行方称未收到梁洛施被禁通知(图)
娱乐	张曼玉辞演蔡明亮歌舞片 邓斯特有意加盟(图)
娱乐	郑秀文与陈奕迅关系扑朔迷离 《大搜查》将上映
娱乐	胡玫有望执导《孔子》 与电影版红楼撞车(图)
娱乐	英皇状告梁洛施违约宣传《木乃伊3》案败诉(图)
娱乐	《荡寇》为威尼斯赶后期 黄奕期待影片入围(图)
娱乐	冯小刚《非诚勿扰》转战春节档 将赴杭开拍(图)
娱乐	上半年国产片同比增长逾50% 年内有望再创佳绩
娱乐	《无间道》班底打造《大搜查》配角都是大明星
娱乐	《证人》杀青谢霆锋攀爬竹梯不畏惧(组图)
娱乐	冯小刚拍《非诚勿扰》剃头 葛优连环相亲(图)
娱乐	《画皮》看点揭秘 展示古老赌术和神秘悬棺(图)
娱乐	成龙洪金宝二爱徒聊《武术之少年行》(图)
娱乐	谢霆锋跌倒学会爬起 不愿再提不雅照与入狱(图)
娱乐	《赤壁》东南亚创高票房 嘉禾院线立功(附图)
娱乐	麦兆辉庄文强避谈与刘伟强拆伙
娱乐	《赤壁》原编剧：吴宇森很认真 差在文化底蕴
娱乐	吴京自导自演动作影片 郑中基加盟出演
娱乐	票选百花奖《集结号》领跑
娱乐	28日10：30曹保平周迅王宝强聊《李米的猜想》
娱乐	《画皮》新浪官网启动 陈嘉上表示不惧笑场(图)
娱乐	《画皮》官网启动 导演陈嘉上赞陈坤神似张国荣
娱乐	《画皮》官网落成赵薇怒喝吓跑偷拍者(图)
娱乐	江若琳称对老板林小明太太问心无愧(图)
娱乐	赵薇工作接太多 担忧研究生毕业成问题(图)
娱乐	邓超扮“蜘蛛侠”《李米》中多次飞越护栏(图)
娱乐	30日1430视频直播《十全九美》首映发布会
娱乐	《画皮》电影票开通网上预售大受影迷追捧
娱乐	《赤壁》票房达2.6亿 吴宇森胡军回报影迷(图)
娱乐	保利博纳获北京银行贷款一亿将制作20部电影
